R08376_5d59762ee06738509c214a7b_1.jpg;Novaculichthys taeniourus;0.7741;Oreochromis aureus;0.1892;Lepomis microlophus;0.0118;Macropharyngodon meleagris;0.0038;Jamides celeno;0.0037;Herichthys cyanoguttatus;0.0034;
R08376_5d59762ee06738509c214a7b_2.jpg;Novaculichthys taeniourus;0.7294;Oreochromis aureus;0.1805;Macropharyngodon meleagris;0.0321;Lepomis microlophus;0.0309;Ostracion meleagris;0.0051;Herichthys cyanoguttatus;0.0048;
R08376_5d597a98e06738509c214a7c_0.jpg;Lutjanus bohar;0.7394;Monotaxis grandoculis;0.0887;Priacanthus hamrur;0.0341;Scobinichthys granulatus;0.0109;Pomatomus saltatrix;0.0105;Mugil cephalus;0.0103;
R08376_5d597a98e06738509c214a7c_1.jpg;Chromis hypsilepis;0.3311;Cymatogaster aggregata;0.1286;Monotaxis grandoculis;0.0905;Mugil cephalus;0.0606;Chromis chromis;0.0463;Lutjanus bohar;0.0442;
R04013_5d5980afe06738509c214a7d_0.jpg;Formica obscuripes;0.3644;Pogonomyrmex rugosus;0.3026;Hormosira banksii;0.0933;Hippodamia convergens;0.0351;Dacrycarpus dacrydioides;0.0350;Lycogala epidendrum;0.0212;
R04013_5d5a98e4e06738509c214a80_0.jpg;Amblema plicata;0.2188;Corbicula fluminea;0.1543;Xenostrobus neozelanicus;0.0850;Austrominius modestus;0.0723;Elliptio complanata;0.0264;Mytilus galloprovincialis;0.0238;
R04013_5d5a98e4e06738509c214a80_1.jpg;Asclepias syriaca;0.4447;Heracleum maximum;0.0964;Pastinaca sativa;0.0685;Hedera helix;0.0486;Aralia nudicaulis;0.0322;Rhus copallinum;0.0260;
R04013_5d5a98e4e06738509c214a80_2.jpg;Asclepias syriaca;0.7253;Heracleum maximum;0.0664;Asclepias asperula;0.0413;Austrominius modestus;0.0197;Pastinaca sativa;0.0169;Asclepias incarnata;0.0143;
R04013_5d5a9b49e06738509c214a81_0.jpg;Loxodonta africana;0.1197;Nerita picea;0.1151;Pollicipes polymerus;0.1015;Littorina keenae;0.0560;Otala lactea;0.0320;Yucca brevifolia;0.0258;
R04013_5d5a9b49e06738509c214a81_1.jpg;Pollicipes polymerus;0.2640;Tanacetum vulgare;0.0456;Littorina keenae;0.0394;Hormosira banksii;0.0310;Yucca brevifolia;0.0203;Littorina obtusata;0.0192;
R04013_5d5a9e88e06738509c214a83_0.jpg;Donax variabilis;0.1207;Corbicula fluminea;0.0867;Carnegiea gigantea;0.0762;Austrovenus stutchburyi;0.0708;Chione elevata;0.0653;Dosinia anus;0.0555;
R04013_5d5a9e88e06738509c214a83_1.jpg;Chione elevata;0.1419;Lampsilis cardium;0.1242;Donax variabilis;0.0798;Caesalpinia bonduc;0.0703;Corbicula fluminea;0.0518;Ruditapes philippinarum;0.0446;
R04013_5d6ac534f753e44034c34820_0.jpg;Nerita picea;0.3714;Corbicula fluminea;0.3006;Austrovenus stutchburyi;0.0905;Coenobita compressus;0.0354;Meleagris gallopavo;0.0304;Dosinia anus;0.0217;
R04013_5d6ac534f753e44034c34820_1.jpg;Nerita picea;0.5691;Corbicula fluminea;0.4055;Austrovenus stutchburyi;0.0071;Coenobita compressus;0.0045;Dosinia anus;0.0028;Littorina keenae;0.0013;
R04013_5d6ac534f753e44034c34820_2.jpg;Corbicula fluminea;0.3496;Nerita picea;0.1674;Littorina keenae;0.0608;Nerita melanotragus;0.0416;Meleagris gallopavo;0.0288;Agelaius tricolor;0.0227;
R04013_5d6acab4f753e44034c34821_0.jpg;Corbicula fluminea;0.5001;Nerita picea;0.3134;Nerita melanotragus;0.0478;Mytilus galloprovincialis;0.0358;Littorina keenae;0.0115;Xenostrobus neozelanicus;0.0100;
R04013_5d6acab4f753e44034c34821_1.jpg;Corbicula fluminea;0.9009;Nerita picea;0.0247;Branta bernicla;0.0107;Elliptio complanata;0.0102;Paryphanta busbyi;0.0079;Betula alleghaniensis;0.0072;
R04013_5d6acab4f753e44034c34821_2.jpg;Corbicula fluminea;0.6569;Amblema plicata;0.0608;Lampsilis cardium;0.0292;Ruditapes philippinarum;0.0275;Cochlicella barbara;0.0270;Lampsilis teres;0.0202;
R04013_5d6acc3af753e44034c34822_0.jpg;Asclepias syriaca;0.1031;Psilocybe cubensis;0.0646;Elliptio complanata;0.0391;Passer domesticus;0.0349;Amblema plicata;0.0307;Passer montanus;0.0250;
R04013_5d6acc3af753e44034c34822_1.jpg;Elliptio complanata;0.2185;Amblema plicata;0.0490;Poecile rufescens;0.0402;Oxyura jamaicensis;0.0380;Passer montanus;0.0275;Thryothorus ludovicianus;0.0185;
R04013_5d6acc3af753e44034c34822_2.jpg;Danaus plexippus;0.2845;Asclepias syriaca;0.1252;Pollicipes polymerus;0.0952;Aphis nerii;0.0434;Atteva aurea;0.0222;Pandanus tectorius;0.0155;
R04013_5d6ace53f753e44034c34823_0.jpg;Corbicula fluminea;0.9436;Helix pomatia;0.0119;Betula alleghaniensis;0.0103;Terrapene carolina;0.0084;Calliostoma canaliculatum;0.0054;Melanoides tuberculata;0.0044;
R04013_5d6ace53f753e44034c34823_1.jpg;Betula alleghaniensis;0.6066;Corbicula fluminea;0.3546;Dosinia anus;0.0155;Helix pomatia;0.0064;Prunus pensylvanica;0.0027;Elliptio complanata;0.0018;
R04013_5d6ace53f753e44034c34823_2.jpg;Corbicula fluminea;0.9088;Betula alleghaniensis;0.0326;Calliostoma canaliculatum;0.0253;Melanoides tuberculata;0.0054;Eumaeus childrenae;0.0028;Trigoniulus corallinus;0.0027;
R04013_5d6acfc2f753e44034c34824_0.jpg;Corbicula fluminea;0.5476;Eumaeus childrenae;0.0865;Cochlicella barbara;0.0754;Lottia insessa;0.0709;Narceus annularis;0.0299;Trigoniulus corallinus;0.0238;
R04013_5d6acfc2f753e44034c34824_1.jpg;Corbicula fluminea;0.9359;Eumaeus childrenae;0.0272;Calliostoma canaliculatum;0.0047;Dinocardium robustum;0.0037;Eontia ponderosa;0.0035;Chione elevata;0.0033;
R04013_5d6acfc2f753e44034c34824_2.jpg;Corbicula fluminea;0.8433;Cochlicella barbara;0.0543;Melanoides tuberculata;0.0232;Eumaeus childrenae;0.0145;Maoricolpus roseus;0.0063;Trigoniulus corallinus;0.0062;
R04013_5d6ad0bef753e44034c34825_0.jpg;Corbicula fluminea;0.7552;Nerita picea;0.2226;Odontotaenius disjunctus;0.0030;Dosinia anus;0.0028;Coenobita compressus;0.0023;Austrovenus stutchburyi;0.0018;
R04013_5d6ad0bef753e44034c34825_1.jpg;Coffea arabica;0.4082;Pollicipes polymerus;0.2822;Hormosira banksii;0.1580;Toxicodendron radicans;0.0100;Conopholis americana;0.0072;Hydropotes inermis;0.0070;
R04013_5d6ad0bef753e44034c34825_2.jpg;Nerita picea;0.5431;Toxicodendron radicans;0.0915;Corbicula fluminea;0.0887;Littorina keenae;0.0268;Coffea arabica;0.0125;Austrovenus stutchburyi;0.0096;
R04013_5d6ad1c0f753e44034c34826_0.jpg;Corbicula fluminea;0.8182;Nerita picea;0.0468;Zachrysia provisoria;0.0077;Coffea arabica;0.0058;Phoenicurus ochruros;0.0052;Dosinia anus;0.0044;
R04013_5d6ad1c0f753e44034c34826_1.jpg;Helix pomatia;0.1078;Corbicula fluminea;0.1011;Elliptio complanata;0.0866;Lampsilis cardium;0.0678;Deconica coprophila;0.0409;Turdus merula;0.0373;
R04013_5d6ad1c0f753e44034c34826_2.jpg;Hippodamia convergens;0.9998;Hippodamia parenthesis;0.0001;Harmonia axyridis;0.0000;Leocarpus fragilis;0.0000;Cycloneda sanguinea;0.0000;Melanerpes formicivorus;0.0000;
R04013_5d6ad2def753e44034c34827_0.jpg;Corbicula fluminea;0.9621;Nerita picea;0.0328;Calliostoma canaliculatum;0.0017;Coenobita compressus;0.0007;Narceus annularis;0.0005;Dosinia anus;0.0005;
R04013_5d6ad2def753e44034c34827_1.jpg;Corbicula fluminea;0.4515;Melanerpes formicivorus;0.0466;Lampsilis cardium;0.0462;Yucca brevifolia;0.0327;Carnegiea gigantea;0.0322;Phoenicurus ochruros;0.0258;
R04013_5d6ad2def753e44034c34827_2.jpg;Maclura pomifera;0.1351;Psilocybe allenii;0.1261;Leocarpus fragilis;0.1161;Yucca brevifolia;0.0310;Pelecanus occidentalis;0.0289;Hormosira banksii;0.0280;
R04013_5de92beb1d2b6741a2e01f36_0.jpg;Sambucus nigra;0.6569;Hedera helix;0.0330;Heteromeles arbutifolia;0.0280;Phytolacca americana;0.0277;Pseudopanax crassifolius;0.0272;Sambucus racemosa;0.0198;
R04013_5de92beb1d2b6741a2e01f36_1.jpg;Calvia quatuordecimguttata;0.3853;Phytolacca americana;0.0832;Anatis mali;0.0661;Anatis labiculata;0.0314;Odocoileus virginianus;0.0270;Pseudopanax crassifolius;0.0228;
R04013_5debac4b1d2b6741a2e01f3c_0.jpg;Corbicula fluminea;0.9622;Calliostoma canaliculatum;0.0147;Cochlicella barbara;0.0125;Anadenobolus monilicornis;0.0042;Narceus annularis;0.0022;Amphissa columbiana;0.0008;
R04013_5debb1691d2b6741a2e01f3f_0.jpg;Psilocybe cubensis;0.1413;Calvia quatuordecimguttata;0.1056;Stropharia rugosoannulata;0.0452;Abortiporus biennis;0.0451;Phallus hadriani;0.0297;Erethizon dorsatum;0.0259;
R04013_5debd4301d2b6741a2e01f4a_0.jpg;Corbicula fluminea;1.0000;Dosinia anus;0.0000;Nuttallia obscurata;0.0000;Calliostoma canaliculatum;0.0000;Betula alleghaniensis;0.0000;Lampsilis cardium;0.0000;
R04013_5debe3381d2b6741a2e01f4c_0.jpg;Turdus migratorius;0.0963;Lithobates catesbeianus;0.0876;Lithobates clamitans;0.0770;Apis mellifera;0.0449;Anaxyrus americanus;0.0342;Sturnus vulgaris;0.0284;
R03000_5dcd2d7614ca6438c35e7957_0.jpg;Taxodium distichum;0.7301;Dacrydium cupressinum;0.1936;Taxodium mucronatum;0.0407;Tillandsia usneoides;0.0133;Casuarina equisetifolia;0.0073;Eucalyptus camaldulensis;0.0038;
R03000_5dcd2d7614ca6438c35e7957_1.jpg;Carex secta;0.9889;Muhlenbergia rigens;0.0048;Nolina texana;0.0024;Cyperus papyrus;0.0016;Austroderia richardii;0.0005;Muhlenbergia lindheimeri;0.0004;
