../datasets/R00460_5da5e86c21dc7b184f5b80c1_2.jpg;Tsuga canadensis;0.9496;Cyathea medullaris;0.0167;Acacia cornigera;0.0045;Jacaranda mimosifolia;0.0031;Pteridium aquilinum;0.0031;Thuja occidentalis;0.0027
../datasets/R00460_5d9ae22021dc7b184f5b805d_2.jpg;Liquidambar styraciflua;0.0960;Fagus grandifolia;0.0730;Tilia americana;0.0407;Celtis australis;0.0385;Platanus racemosa;0.0356;Rhamnus cathartica;0.0331
../datasets/R00460_5dd4e7e214ca6438c35e7958_0.jpg;Abies balsamea;0.9611;Abies fraseri;0.0245;Pseudotsuga menziesii;0.0073;Abies religiosa;0.0019;Picea rubens;0.0013;Abies magnifica;0.0012
../datasets/R05291_5dece25f1d2b6741a2e01f4d_1.jpg;Tramea lacerata;0.6008;Trapa natans;0.0675;Dichelostemma capitatum;0.0414;Smerinthus jamaicensis;0.0210;Magallana gigas;0.0176;Coenobita compressus;0.0159
../datasets/R00460_5dbfe9be37d867c837cbbf26_2.jpg;Platanus occidentalis;0.6682;Platanus racemosa;0.2967;Populus tremuloides;0.0278;Fagus grandifolia;0.0013;Platanus mexicana;0.0012;Alnus rhombifolia;0.0006
../datasets/R00460_5dbfe39337d867c837cbbf22_2.jpg;Ailanthus altissima;0.8094;Rhus typhina;0.1222;Juglans californica;0.0228;Azadirachta indica;0.0090;Pistacia chinensis;0.0040;Rhus glabra;0.0037
../datasets/R18154_592d7205dff661b40a8a74d2_0.jpg;Trachemys scripta;0.9945;Chrysemys picta;0.0018;Terrapene carolina;0.0011;Emydoidea blandingii;0.0009;Terrapene ornata;0.0005;Pseudemys texana;0.0004
../datasets/R00460_5da6bc2121dc7b184f5b80cc_1.jpg;Alligator mississippiensis;0.3307;Ctenosaura similis;0.1171;Salvator merianae;0.1034;Meleagris gallopavo;0.1002;Cyathea medullaris;0.0727;Lirabuccinum dirum;0.0310
../datasets/R00460_5da01b6121dc7b184f5b80a6_0.jpg;Robinia pseudoacacia;0.4404;Albizia julibrissin;0.1706;Caesalpinia mexicana;0.1472;Adiantum pedatum;0.0663;Coffea arabica;0.0148;Eysenhardtia polystachya;0.0139
../datasets/R00460_5da5662421dc7b184f5b80bc_1.jpg;Buteo lineatus;0.1213;Colaptes auratus;0.0847;Meleagris gallopavo;0.0484;Buteo jamaicensis;0.0359;Bonasa umbellus;0.0283;Lynx rufus;0.0186
../datasets/R00460_5db416f421dc7b184f5b8101_0.jpg;Fraxinus americana;0.3045;Fagus grandifolia;0.0820;Robinia pseudoacacia;0.0817;Populus tremuloides;0.0599;Ilex opaca;0.0352;Asimina triloba;0.0333
../datasets/R00460_5dd5060ccfba5d150d897885_0.jpg;Juglans californica;0.5392;Ailanthus altissima;0.1682;Rhus typhina;0.1099;Robinia pseudoacacia;0.0845;Rhus glabra;0.0146;Nicotiana glauca;0.0143
../datasets/R00460_5da9d7b321dc7b184f5b80dc_2.jpg;Tsuga canadensis;0.2225;Gleditsia triacanthos;0.1222;Robinia pseudoacacia;0.0780;Acacia cornigera;0.0562;Adiantum pedatum;0.0556;Nicotiana glauca;0.0395
../datasets/R00460_5d9d7be321dc7b184f5b8086_2.jpg;Cyathea medullaris;0.9984;Cyathea cunninghamii;0.0007;Cyathea dealbata;0.0007;Jacaranda mimosifolia;0.0001;Dicksonia squarrosa;0.0001;Pseudopanax crassifolius;0.0000
../datasets/R00460_5da5ec6921dc7b184f5b80c8_0.jpg;Cyanocitta cristata;0.1841;Pteridium aquilinum;0.0546;Danaus plexippus;0.0427;Sciurus niger;0.0281;Albizia julibrissin;0.0280;Cyanocitta stelleri;0.0198
../datasets/R00460_5dab2b5a21dc7b184f5b80ea_0.jpg;Ailanthus altissima;0.9952;Robinia pseudoacacia;0.0009;Rhus typhina;0.0008;Albizia julibrissin;0.0008;Rhus glabra;0.0007;Caesalpinia bonduc;0.0003
../datasets/R00460_5dbd4a9137d867c837cbbf10_2.jpg;Micrastur semitorquatus;0.1627;Buteo jamaicensis;0.0600;Spizaetus ornatus;0.0495;Haliaeetus leucocephalus;0.0476;Tsuga canadensis;0.0459;Dryocopus pileatus;0.0314
../datasets/R00460_5d9d7d4121dc7b184f5b8088_1.jpg;Setophaga coronata;0.0525;Melanerpes uropygialis;0.0370;Colaptes auratus;0.0355;Picoides scalaris;0.0279;Melanerpes aurifrons;0.0257;Argiope trifasciata;0.0248
../datasets/R08062_5ae9db99efac6409c12d4f05_1.jpg;Trachemys scripta;0.6763;Chrysemys picta;0.1279;Alligator mississippiensis;0.0515;Chelydra serpentina;0.0209;Pseudemys rubriventris;0.0209;Trachemys venusta;0.0157
../datasets/R00460_5da9dcaf21dc7b184f5b80e4_1.jpg;Pastinaca sativa;0.3793;Robinia pseudoacacia;0.1941;Osmundastrum cinnamomeum;0.1032;Fallopia japonica;0.0610;Osmunda claytoniana;0.0441;Pteridium aquilinum;0.0330
../datasets/R18154_592da15cdff661b40a8a74d5_2.jpg;Chrysemys picta;0.7549;Trachemys scripta;0.1314;Actinemys marmorata;0.1034;Graptemys versa;0.0028;Pseudemys texana;0.0025;Terrapene carolina;0.0014
../datasets/R00460_5da9dcaf21dc7b184f5b80e4_0.jpg;Osmunda claytoniana;0.5130;Rhus typhina;0.2465;Osmundastrum cinnamomeum;0.0610;Ailanthus altissima;0.0349;Pteridium aquilinum;0.0313;Robinia pseudoacacia;0.0225
../datasets/R05440_5c5b641a945cea09ab19c081_0.jpg;Alligator mississippiensis;0.0413;Iguana iguana;0.0372;Nerodia rhombifer;0.0344;Elgaria multicarinata;0.0188;Lindsaea linearis;0.0180;Taraxacum officinale;0.0159
../datasets/R00460_5d9d7d4121dc7b184f5b8088_0.jpg;Sturnus vulgaris;0.1703;Colaptes auratus;0.1477;Haemorhous mexicanus;0.1232;Melanerpes aurifrons;0.0310;Icterus cucullatus;0.0287;Setophaga coronata;0.0267
../datasets/R08062_5ae9db99efac6409c12d4f05_0.jpg;Anaxyrus boreas;0.1672;Erica lusitanica;0.0597;Lithobates catesbeianus;0.0527;Potamogeton crispus;0.0516;Rana luteiventris;0.0359;Rumex crispus;0.0325
../datasets/R00460_5dbfebff37d867c837cbbf2a_2.jpg;Haemorhous mexicanus;0.0828;Icterus cucullatus;0.0633;Nymphalis antiopa;0.0569;Rhus typhina;0.0563;Setophaga coronata;0.0341;Bombycilla cedrorum;0.0236
../datasets/R00460_5dab2b5a21dc7b184f5b80ea_1.jpg;Gleditsia triacanthos;0.4386;Robinia pseudoacacia;0.1812;Ailanthus altissima;0.1622;Rhus typhina;0.0411;Pistacia chinensis;0.0330;Rhus glabra;0.0195
../datasets/R00053_5db3196821dc7b184f5b80fd_0.jpg;Tillandsia usneoides;0.4559;Dacrycarpus dacrydioides;0.1198;Salix nigra;0.0844;Eucalyptus camaldulensis;0.0573;Schinus molle;0.0274;Casuarina equisetifolia;0.0250
../datasets/R00460_5da5ec6921dc7b184f5b80c8_1.jpg;Ailanthus altissima;0.5213;Pseudopanax crassifolius;0.2529;Thuja occidentalis;0.0714;Fraxinus americana;0.0285;Sequoia sempervirens;0.0108;Cyathea dealbata;0.0084
../datasets/R00460_5da5662421dc7b184f5b80bc_0.jpg;Pteridium aquilinum;0.7558;Polystichum acrostichoides;0.0827;Sorbaria sorbifolia;0.0293;Polystichum munitum;0.0206;Osmundastrum cinnamomeum;0.0164;Adiantum pedatum;0.0098
../datasets/R00460_5da01b6121dc7b184f5b80a6_1.jpg;Ailanthus altissima;0.6936;Albizia julibrissin;0.1526;Rhus typhina;0.1340;Rhus glabra;0.0042;Sorbaria sorbifolia;0.0041;Melia azedarach;0.0035
../datasets/R00460_5da6bc2121dc7b184f5b80cc_0.jpg;Cyathea medullaris;0.9071;Cyathea dealbata;0.0273;Cyathea cunninghamii;0.0144;Pinus resinosa;0.0043;Pinus strobus;0.0023;Abies balsamea;0.0019
../datasets/R00460_5db416f421dc7b184f5b8101_1.jpg;Juglans californica;0.0795;Caesalpinia platyloba;0.0701;Larrea tridentata;0.0316;Sophora microphylla;0.0309;Enterolobium cyclocarpum;0.0305;Eudocimus albus;0.0271
../datasets/R00460_5db29f1721dc7b184f5b80f3_2.jpg;Jacaranda mimosifolia;0.2363;Pteridium aquilinum;0.0944;Myriopteris aurea;0.0444;Osmunda claytoniana;0.0408;Diplazium australe;0.0306;Pinus strobus;0.0291
../datasets/R00460_5d9d7f0821dc7b184f5b808b_0.jpg;Pteridium aquilinum;0.8191;Robinia pseudoacacia;0.0816;Osmunda regalis;0.0395;Sorbaria sorbifolia;0.0141;Histiopteris incisa;0.0064;Ailanthus altissima;0.0041
../datasets/R05291_5dece25f1d2b6741a2e01f4d_0.jpg;Rhamnus cathartica;0.1047;Yucca brevifolia;0.0916;Pseudoleon superbus;0.0345;Phidippus audax;0.0339;Pollicipes polymerus;0.0284;Canis latrans;0.0268
../datasets/R00460_5dd4e7e214ca6438c35e7958_1.jpg;Robinia pseudoacacia;0.3031;Adiantum pedatum;0.1703;Ptisana salicina;0.1651;Sorbus aucuparia;0.0389;Albizia julibrissin;0.0354;Adiantum aleuticum;0.0335
../datasets/R00460_5d9d7ea821dc7b184f5b808a_0.jpg;Cyathea medullaris;0.6118;Osmunda claytoniana;0.0790;Pteridium aquilinum;0.0477;Cyathea cunninghamii;0.0474;Cyathea dealbata;0.0457;Dicksonia squarrosa;0.0360
../datasets/R05292_5d21f261589d2309ab122d77_0.jpg;Junco hyemalis;0.2736;Columba livia;0.2068;Sayornis nigricans;0.0396;Cornu aspersum;0.0364;Zenaida macroura;0.0182;Hemiphaga novaeseelandiae;0.0169
../datasets/R00460_5db7ef8921dc7b184f5b8104_2.jpg;Ailanthus altissima;0.2110;Tsuga canadensis;0.2027;Gleditsia triacanthos;0.1001;Robinia pseudoacacia;0.0771;Pteridium aquilinum;0.0741;Rhus typhina;0.0500
../datasets/R07719_5b9cddeeefac6409c12d4f1e_0.jpg;Geranium robertianum;0.8344;Fumaria muralis;0.0400;Conoclinium coelestinum;0.0315;Raphanus sativus;0.0149;Lopezia racemosa;0.0141;Prenanthes purpurea;0.0128
../datasets/R00460_5da8014221dc7b184f5b80d3_0.jpg;Tsuga canadensis;0.4100;Abies balsamea;0.2210;Rhus typhina;0.0324;Ailanthus altissima;0.0252;Cyathea medullaris;0.0230;Acacia cornigera;0.0160
../datasets/R12451_59463222dff661b40a8a74dc_0.jpg;Chromis hypsilepis;0.2323;Acanthopagrus australis;0.1447;Lepomis macrochirus;0.0975;Cymatogaster aggregata;0.0862;Gerres subfasciatus;0.0831;Prionurus microlepidotus;0.0589
../datasets/R00460_5dbd5dfc37d867c837cbbf14_0.jpg;Ailanthus altissima;0.8187;Robinia pseudoacacia;0.0775;Melia azedarach;0.0493;Pistacia chinensis;0.0179;Nicotiana glauca;0.0119;Juglans californica;0.0042
../datasets/R00460_5da025c321dc7b184f5b80b6_1.jpg;Ailanthus altissima;0.8295;Rhus typhina;0.1619;Rhus glabra;0.0027;Robinia pseudoacacia;0.0020;Gleditsia triacanthos;0.0010;Albizia julibrissin;0.0009
../datasets/R07719_5d5a7fe4e06738509c214a7f_0.jpg;Asimina triloba;0.3252;Macroptilium lathyroides;0.2678;Strophostyles umbellata;0.1607;Alophia drummondii;0.1460;Asystasia gangetica;0.0202;Akebia quinata;0.0168
../datasets/R00460_5da9b13721dc7b184f5b80db_2.jpg;Abies balsamea;0.2388;Rhopalostylis sapida;0.1246;Pseudotsuga menziesii;0.0590;Thuja plicata;0.0562;Sequoia sempervirens;0.0492;Dysoxylum spectabile;0.0459
../datasets/R00460_5d9aef7321dc7b184f5b806d_0.jpg;Dacrydium cupressinum;0.0890;Cyathea cunninghamii;0.0848;Dolichousnea longissima;0.0623;Taxodium distichum;0.0422;Platanus mexicana;0.0414;Dacrycarpus dacrydioides;0.0383
../datasets/R00460_5da9afe621dc7b184f5b80d9_0.jpg;Larix laricina;0.5085;Acacia cochliacantha;0.0799;Taxodium distichum;0.0660;Acacia cornigera;0.0501;Thuja occidentalis;0.0327;Prosopis glandulosa;0.0298
../datasets/R00460_5da0214721dc7b184f5b80b2_0.jpg;Pteridium aquilinum;0.7798;Gleditsia triacanthos;0.0446;Osmunda regalis;0.0389;Tsuga canadensis;0.0360;Robinia pseudoacacia;0.0312;Rhus typhina;0.0134
../datasets/R00460_5da9afe621dc7b184f5b80d9_2.jpg;Osmundastrum cinnamomeum;0.3383;Sorbaria sorbifolia;0.1352;Albizia julibrissin;0.1227;Polystichum munitum;0.1021;Rhus typhina;0.0813;Matteuccia struthiopteris;0.0762
../datasets/R00460_5d90a72b08717f095486f58c_0.jpg;Pteridium aquilinum;0.4433;Sorbaria sorbifolia;0.2576;Rhus typhina;0.1317;Ailanthus altissima;0.0269;Woodwardia fimbriata;0.0217;Rhus glabra;0.0194
../datasets/R06930_5dc2a00d45d0d0f20cec61a1_0.jpg;Lythrum salicaria;0.1844;Eupatorium serotinum;0.1088;Eupatorium perfoliatum;0.0558;Hesperis matronalis;0.0556;Danaus plexippus;0.0536;Lobelia siphilitica;0.0509
../datasets/R12250_5bdc83f8de386109b1dabd1d_0.jpg;Terrapene carolina;0.0975;Carduelis carduelis;0.0435;Anaxyrus americanus;0.0339;Lithobates sylvaticus;0.0245;Bombus ternarius;0.0162;Lithobates clamitans;0.0150
../datasets/R00460_5da9b13721dc7b184f5b80db_0.jpg;Rhus typhina;0.6046;Ailanthus altissima;0.3499;Rhus glabra;0.0338;Albizia julibrissin;0.0059;Rhus copallinum;0.0013;Sorbaria sorbifolia;0.0008
../datasets/R00460_5d9ecc9a21dc7b184f5b80a1_0.jpg;Robinia pseudoacacia;0.6680;Nicotiana glauca;0.1596;Ailanthus altissima;0.0358;Koelreuteria paniculata;0.0278;Ceratonia siliqua;0.0227;Campsis radicans;0.0082
../datasets/R00460_5d9add8421dc7b184f5b8056_1.jpg;Colaptes auratus;0.0507;Haemorhous mexicanus;0.0440;Abies balsamea;0.0420;Sturnus vulgaris;0.0299;Ailanthus altissima;0.0276;Pinus strobus;0.0273
../datasets/R00644_5a4a255f2cb3146c10601de5_0.jpg;Enhydra lutris;0.2356;Lontra canadensis;0.1235;Lophodytes cucullatus;0.0624;Oxyura jamaicensis;0.0604;Hippopotamus amphibius;0.0405;Anas platyrhynchos;0.0378
../datasets/R00460_5dcbbf6b14ca6438c35e7953_1.jpg;Tsuga canadensis;0.6290;Taxodium mucronatum;0.0410;Taxodium distichum;0.0391;Juniperus virginiana;0.0329;Danaus plexippus;0.0282;Picea rubens;0.0187
../datasets/R00460_5da01dad21dc7b184f5b80ab_1.jpg;Pteridium aquilinum;0.2458;Osmunda regalis;0.1467;Osmundastrum cinnamomeum;0.0653;Pastinaca sativa;0.0374;Osmunda claytoniana;0.0349;Adiantum pedatum;0.0342
../datasets/R00460_5da9d8eb21dc7b184f5b80df_1.jpg;Sorbaria sorbifolia;0.3680;Juglans californica;0.1407;Rhus typhina;0.1215;Ailanthus altissima;0.0527;Osmunda regalis;0.0346;Tsuga canadensis;0.0334
../datasets/R00460_5dbd5dfc37d867c837cbbf14_2.jpg;Spinus psaltria;0.0927;Prosopis glandulosa;0.0767;Robinia pseudoacacia;0.0407;Turdus migratorius;0.0399;Pyrocephalus rubinus;0.0374;Ortalis vetula;0.0274
../datasets/R00460_5da8014221dc7b184f5b80d3_2.jpg;Abies balsamea;0.1020;Ctenosaura similis;0.0453;Ursus americanus;0.0210;Pteridium aquilinum;0.0204;Iguana iguana;0.0198;Colaptes auratus;0.0170
../datasets/R00460_5db7ef8921dc7b184f5b8104_0.jpg;Cordyline australis;0.3101;Pinus hartwegii;0.1688;Pseudopanax crassifolius;0.1645;Pinus pinea;0.0749;Sabal mexicana;0.0596;Aloidendron dichotomum;0.0437
../datasets/R00644_5d0ddf8d07d8df0aa659db8b_1.jpg;Mephitis mephitis;0.3014;Didelphis virginiana;0.2268;Procyon lotor;0.1678;Cyanocitta cristata;0.0722;Passer domesticus;0.0441;Pica pica;0.0232
../datasets/R00460_5da5e86c21dc7b184f5b80c1_1.jpg;Ailanthus altissima;0.3078;Tsuga canadensis;0.1564;Rhus typhina;0.1398;Danaus plexippus;0.0363;Robinia pseudoacacia;0.0334;Acacia cornigera;0.0221
../datasets/R00460_5d9ae22021dc7b184f5b805d_1.jpg;Platanus mexicana;0.2212;Asimina triloba;0.1089;Rhamnus cathartica;0.0623;Celtis australis;0.0498;Prunus serotina;0.0429;Aristotelia serrata;0.0270
../datasets/R05291_5dece25f1d2b6741a2e01f4d_2.jpg;Achillea millefolium;0.5410;Rhus typhina;0.1891;Thuja occidentalis;0.0298;Poecile atricapillus;0.0222;Pinus hartwegii;0.0120;Alces americanus;0.0119
../datasets/R00460_5d9aeb4621dc7b184f5b8063_0.jpg;Rhus typhina;0.5254;Ailanthus altissima;0.3516;Rhus glabra;0.0819;Sorbaria sorbifolia;0.0160;Sorbus aucuparia;0.0027;Glycyrrhiza lepidota;0.0023
../datasets/R00460_5db29f1721dc7b184f5b80f3_0.jpg;Pteridium aquilinum;0.6379;Osmunda claytoniana;0.1238;Achillea millefolium;0.0356;Cyathea medullaris;0.0146;Jacaranda mimosifolia;0.0139;Thuja occidentalis;0.0114
../datasets/R00826_5d596fe9e06738509c214a7a_1.jpg;Toxostoma curvirostre;0.5681;Toxostoma redivivum;0.1794;Campylorhynchus brunneicapillus;0.1337;Toxostoma crissale;0.0366;Mimus polyglottos;0.0124;Mimus gilvus;0.0047
../datasets/R00460_5dbfe9be37d867c837cbbf26_1.jpg;Nicotiana glauca;0.1105;Passer domesticus;0.0599;Ailanthus altissima;0.0577;Hemiphaga novaeseelandiae;0.0462;Anthornis melanura;0.0425;Eidolon helvum;0.0324
../datasets/R00460_5dbfe39337d867c837cbbf22_1.jpg;Rhus typhina;0.1710;Setophaga coronata;0.0492;Abies balsamea;0.0455;Polioptila caerulea;0.0408;Streptopelia decaocto;0.0365;Prosopis glandulosa;0.0358
../datasets/R07719_5b96bb2defac6409c12d4f18_0.jpg;Lythrum salicaria;0.9550;Verbena hastata;0.0187;Silene dioica;0.0057;Vernonia gigantea;0.0052;Verbena rigida;0.0024;Callicarpa americana;0.0013
../datasets/R00460_5d9ecaf221dc7b184f5b809f_1.jpg;Adiantum pedatum;0.6998;Gleditsia triacanthos;0.0838;Adiantum aleuticum;0.0666;Pteridium aquilinum;0.0396;Myriopteris alabamensis;0.0234;Tsuga canadensis;0.0162
../datasets/R00460_5da6bc2121dc7b184f5b80cc_2.jpg;Cyathea cunninghamii;0.3688;Asplenium polyodon;0.2386;Cyathea dealbata;0.0886;Cyathea medullaris;0.0413;Dicksonia squarrosa;0.0262;Ptisana salicina;0.0257
../datasets/R00460_5d9d7be321dc7b184f5b8086_1.jpg;Cyathea medullaris;0.9874;Enterolobium cyclocarpum;0.0019;Nymphalis antiopa;0.0015;Gavia immer;0.0011;Cyathea cunninghamii;0.0011;Cyathea dealbata;0.0004
../datasets/R00460_5da9d7b321dc7b184f5b80dc_1.jpg;Cyathea medullaris;0.3412;Jacaranda mimosifolia;0.2105;Cyathea dealbata;0.1184;Cyathea cunninghamii;0.0636;Acacia cornigera;0.0541;Ailanthus altissima;0.0444
../datasets/R00460_5dbd4a9137d867c837cbbf10_1.jpg;Abies balsamea;0.6994;Abies magnifica;0.0348;Picea rubens;0.0292;Ursus americanus;0.0157;Tsuga canadensis;0.0131;Thuja plicata;0.0130
../datasets/R10443_5d5821ece06738509c214a76_1.jpg;Melanoplus differentialis;0.5494;Polistes dominula;0.2344;Hemideina crassidens;0.1368;Vespula maculifrons;0.0235;Labidura riparia;0.0144;Stenopelmatus fuscus;0.0093
../datasets/R00460_5d89b904aff686f19b23fdc3_0.jpg;Ailanthus altissima;0.6117;Rhus typhina;0.2023;Pteris vittata;0.0404;Blechnum novae-zelandiae;0.0197;Polystichum munitum;0.0099;Danaus plexippus;0.0055
../datasets/R00460_5dbfebff37d867c837cbbf2a_0.jpg;Abies balsamea;0.5664;Picea rubens;0.1447;Cyathea medullaris;0.0953;Abies magnifica;0.0694;Abies religiosa;0.0239;Pseudotsuga menziesii;0.0196
../datasets/R08062_5ae9db99efac6409c12d4f05_2.jpg;Haliaeetus leucocephalus;0.1062;Phragmites australis;0.0822;Alligator mississippiensis;0.0584;Typha latifolia;0.0387;Lontra canadensis;0.0378;Betula papyrifera;0.0300
../datasets/R18154_592da15cdff661b40a8a74d5_1.jpg;Chrysemys picta;0.7549;Trachemys scripta;0.1314;Actinemys marmorata;0.1034;Graptemys versa;0.0028;Pseudemys texana;0.0025;Terrapene carolina;0.0014
../datasets/R00460_5da9dcaf21dc7b184f5b80e4_2.jpg;Pastinaca sativa;0.2508;Sorbaria sorbifolia;0.2451;Conium maculatum;0.1099;Fallopia japonica;0.0666;Castor canadensis;0.0334;Robinia pseudoacacia;0.0199
../datasets/R14111_5d224c3a589d2309ab122d7a_0.jpg;Corbicula fluminea;0.6968;Lampsilis cardium;0.1297;Pyganodon grandis;0.0751;Nuttallia obscurata;0.0424;Elliptio complanata;0.0194;Amblema plicata;0.0068
../datasets/R18154_592da15cdff661b40a8a74d5_0.jpg;Fulica atra;0.8471;Anser anser;0.0804;Gallinula tenebrosa;0.0283;Anas platyrhynchos;0.0168;Eichhornia crassipes;0.0039;Fulica armillata;0.0033
../datasets/R00460_5dbfebff37d867c837cbbf2a_1.jpg;Cyathea medullaris;0.1535;Ailanthus altissima;0.1346;Rhus typhina;0.0901;Sequoia sempervirens;0.0853;Jacaranda mimosifolia;0.0644;Nymphalis antiopa;0.0484
../datasets/R00460_5d89b904aff686f19b23fdc3_1.jpg;Ailanthus altissima;0.4534;Osmundastrum cinnamomeum;0.1396;Rhus typhina;0.1005;Polystichum munitum;0.0918;Matteuccia struthiopteris;0.0838;Pteridium aquilinum;0.0332
../datasets/R00460_5dab2b5a21dc7b184f5b80ea_2.jpg;Ailanthus altissima;0.9569;Rhus typhina;0.0095;Albizia julibrissin;0.0061;Cyathea medullaris;0.0042;Cyathea dealbata;0.0023;Jacaranda mimosifolia;0.0013
../datasets/R10443_5d5821ece06738509c214a76_0.jpg;Forficula auricularia;0.4292;Stenopelmatus fuscus;0.2240;Anabrus simplex;0.1706;Melanoplus differentialis;0.0215;Procambarus acutus;0.0198;Uroctonus mordax;0.0169
../datasets/R00460_5dbd4a9137d867c837cbbf10_0.jpg;Cyathea medullaris;0.2918;Arsenura armida;0.2509;Cyathea cunninghamii;0.0635;Melanerpes uropygialis;0.0328;Sphyrapicus varius;0.0152;Buteo jamaicensis;0.0139
../datasets/R00460_5da9d7b321dc7b184f5b80dc_0.jpg;Tsuga canadensis;0.9656;Acacia cornigera;0.0099;Abies balsamea;0.0036;Robinia pseudoacacia;0.0035;Libocedrus plumosa;0.0020;Pteridium aquilinum;0.0012
../datasets/R00460_5da5ec6921dc7b184f5b80c8_2.jpg;Pteridium aquilinum;0.2091;Pteridium esculentum;0.0521;Histiopteris incisa;0.0498;Osmunda regalis;0.0464;Diplazium australe;0.0419;Blechnum filiforme;0.0392
../datasets/R00460_5d9d7be321dc7b184f5b8086_0.jpg;Ailanthus altissima;0.5293;Rhus typhina;0.3116;Cyathea dealbata;0.0158;Cyathea cunninghamii;0.0147;Acacia cornigera;0.0125;Juglans californica;0.0079
../datasets/R00460_5d9ecaf221dc7b184f5b809f_0.jpg;Pituophis catenifer;0.1401;Crotalus atrox;0.0770;Pteridium aquilinum;0.0736;Crotalus horridus;0.0358;Agkistrodon piscivorus;0.0265;Nerodia rhombifer;0.0227
../datasets/R00460_5db416f421dc7b184f5b8101_2.jpg;Tsuga canadensis;0.3273;Caesalpinia platyloba;0.1174;Robinia pseudoacacia;0.0605;Juglans californica;0.0514;Larrea tridentata;0.0377;Gleditsia triacanthos;0.0296
../datasets/R18154_5d8dd84808717f095486f588_0.jpg;Trachemys scripta;0.9976;Chrysemys picta;0.0011;Terrapene carolina;0.0006;Trachemys venusta;0.0002;Terrapene ornata;0.0002;Pseudemys texana;0.0001
../datasets/R07248_5d67b56cf753e44034c34817_0.jpg;Heracleum maximum;0.2979;Achillea millefolium;0.2036;Conium maculatum;0.1614;Daucus carota;0.1394;Angelica sylvestris;0.0382;Actaea rubra;0.0250
../datasets/R07719_5b96bb2defac6409c12d4f18_1.jpg;Rhamnus cathartica;0.1446;Betula nana;0.0483;Gaultheria depressa;0.0434;Tyrannus melancholicus;0.0429;Marrubium vulgare;0.0378;Ceanothus oliganthus;0.0371
../datasets/R00460_5dbfe39337d867c837cbbf22_0.jpg;Juglans californica;0.0659;Ailanthus altissima;0.0609;Streptopelia decaocto;0.0599;Chroicocephalus ridibundus;0.0367;Rhus typhina;0.0319;Tsuga canadensis;0.0309
../datasets/R00460_5dbfe9be37d867c837cbbf26_0.jpg;Tsuga canadensis;0.6997;Vaccinium ovatum;0.0689;Abies balsamea;0.0242;Ailanthus altissima;0.0242;Danaus plexippus;0.0188;Fallopia japonica;0.0181
../datasets/R00826_5d596fe9e06738509c214a7a_0.jpg;Meleagris gallopavo;0.3657;Tramea lacerata;0.3205;Tolype laricis;0.0780;Aquila chrysaetos;0.0248;Scaeva pyrastri;0.0193;Pogonias cromis;0.0158
